,sub_name,trial_num,mag,domain,response,acc,conf
2891,HC sub_13,60,2,2,0,1,-3
2892,HC sub_13,61,1,1,0,1,-2.799999
2893,HC sub_13,62,1,1,1,0,-3
2894,HC sub_13,63,3,2,0,1,-3
2895,HC sub_13,64,0,1,0,0,-3
2896,HC sub_13,65,3,2,0,1,-3
2897,HC sub_13,66,2,1,0,1,-3
2898,HC sub_13,67,2,1,0,1,-3
2899,HC sub_13,68,3,2,0,1,-3
2900,HC sub_13,69,0,2,1,1,-2.6
2901,HC sub_13,70,2,2,0,1,-2.899999
2902,HC sub_13,71,2,2,0,1,-2.999999
2903,HC sub_13,72,0,1,1,1,-3
2904,HC sub_13,73,1,2,0,1,-1.8
2905,HC sub_13,74,2,2,0,1,-3
2906,HC sub_13,75,0,2,1,1,-2.3
2907,HC sub_13,76,2,2,0,1,-1.7
2908,HC sub_13,77,2,1,0,1,-2.7
2909,HC sub_13,78,3,1,0,1,-2.4
2910,HC sub_13,79,3,2,0,1,-2.4
2911,HC sub_13,80,3,1,0,1,-3
2912,HC sub_13,81,0,1,1,1,0.7
2913,HC sub_13,82,3,1,0,1,-3
2914,HC sub_13,83,0,2,1,1,1.8
2915,HC sub_13,84,1,2,0,1,1.1
2916,HC sub_13,85,2,1,0,1,-3
2917,HC sub_13,86,3,1,0,1,-3
2918,HC sub_13,87,0,1,1,1,0.7
2919,HC sub_13,88,0,1,1,1,-3
2920,HC sub_13,89,1,1,0,1,-2
2921,HC sub_13,90,0,1,1,1,-1.8
2922,HC sub_13,91,0,1,1,1,-3
2923,HC sub_13,92,1,2,0,1,-0.7
2924,HC sub_13,93,3,2,0,1,-3
2925,HC sub_13,94,1,2,0,1,-3
2926,HC sub_13,95,3,2,0,1,-3
2927,HC sub_13,96,1,1,0,1,-0.5
2928,HC sub_13,97,3,2,0,1,-2.999999
2929,HC sub_13,98,3,2,0,1,-2.7
2930,HC sub_13,99,0,2,1,1,-0.9000001
2931,HC sub_13,100,2,1,0,1,-2.2
2932,HC sub_13,101,2,1,0,1,0
2933,HC sub_13,102,0,2,1,1,-2.999999
2934,HC sub_13,103,3,1,0,1,-1.5
2935,HC sub_13,104,2,2,0,1,-2.6
2936,HC sub_13,105,3,1,0,1,-2.899999
2937,HC sub_13,106,3,1,0,1,-0.9
2938,HC sub_13,107,1,2,1,0,1
2939,HC sub_13,108,1,1,1,0,-1.9
2940,HC sub_13,109,3,1,1,0,-0.8000001
2941,HC sub_13,110,1,1,1,0,0
2942,HC sub_13,111,3,2,0,1,-3
2943,HC sub_13,112,1,1,0,1,-2.5
2944,HC sub_13,113,0,2,1,1,0.8000001
2945,HC sub_13,114,3,2,0,1,-3
2946,HC sub_13,115,2,2,0,1,-2.1
2947,HC sub_13,116,2,2,0,1,-2.899999
2948,HC sub_13,117,0,1,1,1,-3
2949,HC sub_13,118,2,2,0,1,-0.9
2950,HC sub_13,119,1,2,0,1,-2.4
2951,HC sub_13,120,3,2,0,1,-3
2952,HC sub_13,122,1,1,0,1,-2.7
2953,HC sub_13,123,3,1,0,1,-3
2954,HC sub_13,124,0,2,0,0,-3
2955,HC sub_13,125,1,2,0,1,-2.7
2956,HC sub_13,126,3,1,0,1,-3
2957,HC sub_13,127,0,1,1,1,-3
2958,HC sub_13,128,0,2,1,1,-3
2959,HC sub_13,129,2,1,0,1,-0.5
2960,HC sub_13,130,2,2,0,1,-2
2961,HC sub_13,131,1,1,0,1,-1.8
2962,HC sub_13,132,0,2,0,0,-2.4
2963,HC sub_13,133,0,1,0,0,-1.3
2964,HC sub_13,134,2,1,0,1,-3
2965,HC sub_13,135,3,2,0,1,-3
2966,HC sub_13,136,2,2,0,1,-3
2967,HC sub_13,137,1,2,0,1,-2.899999
2968,HC sub_13,138,2,1,0,1,-2.4
2969,HC sub_13,139,1,2,0,1,-2.999999
2970,HC sub_13,140,1,1,0,1,-1
2971,HC sub_13,141,2,1,1,0,0.3000001
2972,HC sub_13,142,0,1,1,1,-1.7
2973,HC sub_13,143,0,2,0,0,-0.7
2974,HC sub_13,144,1,2,1,0,-1.1
2975,HC sub_13,145,0,1,1,1,-0.9000001
2976,HC sub_13,146,1,1,1,0,-1.4
2977,HC sub_13,147,3,1,0,1,-3
2978,HC sub_13,148,3,1,0,1,-3
2979,HC sub_13,149,1,2,0,1,-1.7
2980,HC sub_13,150,1,2,0,1,-1.9
2981,HC sub_13,151,2,1,0,1,-2.899999
2982,HC sub_13,152,2,2,0,1,-3
2983,HC sub_13,153,1,2,0,1,-2.6
2984,HC sub_13,154,3,2,0,1,-1.9
2985,HC sub_13,155,3,1,0,1,-3
2986,HC sub_13,156,3,2,0,1,-3
2987,HC sub_13,157,0,2,1,1,-2.899999
2988,HC sub_13,158,1,1,0,1,-3
2989,HC sub_13,159,0,2,1,1,-3
2990,HC sub_13,160,2,2,0,1,-2.6
2991,HC sub_13,161,2,1,0,1,-3
2992,HC sub_13,162,2,1,1,0,-1.9
2993,HC sub_13,163,1,1,0,1,-3
2994,HC sub_13,164,2,2,0,1,-3
2995,HC sub_13,165,0,1,1,1,0.3
2996,HC sub_13,166,3,1,0,1,-2.999999
2997,HC sub_13,167,1,1,0,1,-2.5
2998,HC sub_13,168,0,1,0,0,-2.2
2999,HC sub_13,169,1,2,1,0,1.7
3000,HC sub_13,170,3,1,0,1,-2.999999
3001,HC sub_13,171,2,2,0,1,-3
3002,HC sub_13,172,0,1,0,0,-3
3003,HC sub_13,173,3,2,0,1,-2.4
3004,HC sub_13,174,2,1,0,1,-2.5
3005,HC sub_13,175,3,1,0,1,-2.6
3006,HC sub_13,176,2,2,0,1,-2.2
3007,HC sub_13,177,1,1,1,0,0.8
3008,HC sub_13,178,1,2,0,1,-1.9
3009,HC sub_13,179,0,1,1,1,-2.4
3010,HC sub_13,180,2,1,0,1,-2.6
3011,HC sub_13,181,0,2,1,1,-1
3012,HC sub_13,182,0,1,0,0,-2.5
3013,HC sub_13,183,0,1,1,1,-1.8
3014,HC sub_13,184,0,1,0,0,-2.5
3015,HC sub_13,185,3,2,0,1,-2.6
3016,HC sub_13,186,1,1,0,1,-3
3017,HC sub_13,187,3,2,0,1,-3
3018,HC sub_13,188,2,2,0,1,-3
3019,HC sub_13,189,3,2,0,1,-3
3020,HC sub_13,190,2,1,0,1,-2.899999
3021,HC sub_13,191,0,1,1,1,-2.999999
3022,HC sub_13,192,1,2,1,0,-3
3023,HC sub_13,193,0,1,0,0,-2.6
3024,HC sub_13,194,3,1,0,1,-2.6
3025,HC sub_13,195,0,1,0,0,-2.899999
3026,HC sub_13,196,2,1,0,1,-2.7
3027,HC sub_13,197,0,2,0,0,-2
3028,HC sub_13,198,3,2,0,1,-3
3029,HC sub_13,199,2,2,0,1,-2.799999
3030,HC sub_13,200,3,2,0,1,-2.7
3031,HC sub_13,201,2,2,0,1,-2.799999
3032,HC sub_13,202,1,2,0,1,-2.7
3033,HC sub_13,203,3,1,0,1,-2.7
3034,HC sub_13,204,3,1,0,1,-2.7
3035,HC sub_13,205,1,1,0,1,-2.799999
3036,HC sub_13,206,2,1,0,1,-3
3037,HC sub_13,207,0,2,0,0,-2.4
3038,HC sub_13,208,1,2,0,1,-2.899999
3039,HC sub_13,209,3,1,0,1,-3
3040,HC sub_13,210,0,2,0,0,-1.8
3041,HC sub_13,211,3,2,0,1,-3
3042,HC sub_13,212,1,2,0,1,-3
3043,HC sub_13,213,3,1,0,1,-3
3044,HC sub_13,214,3,2,0,1,-3
3045,HC sub_13,215,1,1,1,0,1.2
3046,HC sub_13,216,3,1,0,1,-3
3047,HC sub_13,217,1,1,1,0,-2.799999
3048,HC sub_13,218,0,1,0,0,-1.5
3049,HC sub_13,219,1,1,0,1,-2.7
3050,HC sub_13,220,0,1,1,1,-2.799999
3051,HC sub_13,221,0,1,1,1,-2.3
3052,HC sub_13,222,2,2,0,1,-2.799999
3053,HC sub_13,223,1,2,0,1,-2.7
3054,HC sub_13,224,1,1,1,0,-2.1
3055,HC sub_13,226,0,2,0,0,-1.7
3056,HC sub_13,227,1,2,0,1,-2.2
3057,HC sub_13,228,2,2,0,1,-2.2
3058,HC sub_13,229,2,1,0,1,-2.5
3059,HC sub_13,230,0,2,1,1,-2.7
3060,HC sub_13,231,2,2,0,1,-2.6
3061,HC sub_13,232,2,1,0,1,-2.799999
3062,HC sub_13,233,1,2,0,1,-2.799999
3063,HC sub_13,234,2,1,0,1,-2.799999
3064,HC sub_13,235,0,2,1,1,-0.8000001
3065,HC sub_13,236,3,2,0,1,-2.4
3066,HC sub_13,237,3,2,0,1,-2.799999
3067,HC sub_13,238,2,2,0,1,-2.799999
3068,HC sub_13,239,0,1,1,1,-3
3069,HC sub_13,240,2,1,0,1,-2.799999
3070,HC sub_14,1,0,1,0,0,-1.6
3071,HC sub_14,2,1,2,0,1,-0.5
3072,HC sub_14,3,1,1,0,1,-1.6
3073,HC sub_14,4,0,2,1,1,-1.2
3074,HC sub_14,6,3,2,0,1,-3
3075,HC sub_14,7,3,1,0,1,-2.999999
3076,HC sub_14,8,3,2,0,1,-3
3077,HC sub_14,9,0,1,1,1,-1.2
3078,HC sub_14,10,2,2,0,1,-3
3079,HC sub_14,11,1,1,1,0,-1.6
3080,HC sub_14,12,1,2,1,0,0.4
3081,HC sub_14,13,1,1,0,1,1
3082,HC sub_14,14,0,1,1,1,-1.1
3083,HC sub_14,15,3,1,0,1,-3
3084,HC sub_14,16,2,1,0,1,-2.899999
3085,HC sub_14,17,1,1,0,1,-2.1
3086,HC sub_14,18,3,1,1,0,-1.6
3087,HC sub_14,19,3,1,0,1,-2.6
3088,HC sub_14,20,3,1,0,1,-1.5
3089,HC sub_14,21,2,2,0,1,-2.6
3090,HC sub_14,22,1,1,1,0,-0.6
3091,HC sub_14,23,0,2,1,1,-1.5
3092,HC sub_14,24,1,2,1,0,-3
3093,HC sub_14,25,3,2,0,1,-3
3094,HC sub_14,26,2,2,0,1,-3
3095,HC sub_14,27,2,2,0,1,-2.2
3096,HC sub_14,28,0,2,1,1,-0.8000001
3097,HC sub_14,29,3,1,0,1,-1.8
3098,HC sub_14,31,0,1,1,1,-1.7
3099,HC sub_14,32,1,2,0,1,1
3100,HC sub_14,33,2,2,0,1,-3
3101,HC sub_14,34,3,2,0,1,-3
3102,HC sub_14,35,2,1,1,0,-1.6
3103,HC sub_14,36,0,1,1,1,-1.6
3104,HC sub_14,37,3,2,0,1,-3
3105,HC sub_14,38,3,2,1,0,1.7
3106,HC sub_14,39,2,1,1,0,-1.4
3107,HC sub_14,40,2,2,0,1,-2.5
3108,HC sub_14,41,1,2,0,1,-1.6
3109,HC sub_14,42,0,1,1,1,-0.8000001
3110,HC sub_14,43,0,2,0,0,1.4
3111,HC sub_14,44,2,1,1,0,-1.2
3112,HC sub_14,45,1,2,0,1,-1.2
3113,HC sub_14,46,2,1,0,1,1.6
3114,HC sub_14,47,1,1,1,0,1.7
3115,HC sub_14,48,0,2,1,1,-1.6
3116,HC sub_14,49,2,2,0,1,-3
3117,HC sub_14,50,2,1,0,1,-1.5
3118,HC sub_14,51,0,2,1,1,-1.4
3119,HC sub_14,52,1,2,0,1,-2.999999
3120,HC sub_14,53,3,1,1,0,2.7
3121,HC sub_14,54,0,1,0,0,-1.3
3122,HC sub_14,55,0,2,1,1,-1.2
3123,HC sub_14,56,3,1,0,1,-2.999999
3124,HC sub_14,57,3,2,0,1,-2.999999
3125,HC sub_14,58,1,1,1,0,-1.6
3126,HC sub_14,59,2,1,0,1,-3
3127,HC sub_14,60,2,2,0,1,-3
3128,HC sub_14,61,1,1,1,0,-1.5
3129,HC sub_14,62,2,1,1,0,-1.6
3130,HC sub_14,63,1,2,0,1,-1.6
3131,HC sub_14,64,3,2,0,1,-3
3132,HC sub_14,65,1,2,0,1,-2.2
3133,HC sub_14,66,1,2,0,1,-2.4
3134,HC sub_14,67,0,2,1,1,-3
3135,HC sub_14,68,1,2,0,1,-1.6
3136,HC sub_14,69,0,1,1,1,-1.9
3137,HC sub_14,70,2,2,0,1,-3
3138,HC sub_14,71,2,1,0,1,-0.9000001
3139,HC sub_14,72,1,2,0,1,-3
3140,HC sub_14,73,1,1,1,0,-0.8000001
3141,HC sub_14,74,2,1,1,0,-1.8
3142,HC sub_14,75,1,1,1,0,-2.799999
3143,HC sub_14,76,3,1,0,1,-3
3144,HC sub_14,77,0,2,1,1,-2
3145,HC sub_14,78,2,1,0,1,-2.799999
3146,HC sub_14,79,3,2,0,1,-2.899999
3147,HC sub_14,80,2,2,0,1,-2.999999
3148,HC sub_14,81,2,2,0,1,-3
3149,HC sub_14,82,3,2,0,1,-2.899999
3150,HC sub_14,83,1,1,0,1,-3
3151,HC sub_14,84,0,2,1,1,1.7
3152,HC sub_14,85,3,2,0,1,2.1
3153,HC sub_14,86,0,2,1,1,0.9000001
3154,HC sub_14,87,0,1,1,1,0.7
3155,HC sub_14,88,0,2,1,1,-2.2
3156,HC sub_14,89,3,1,0,1,-2.5
3157,HC sub_14,90,3,1,0,1,-3
3158,HC sub_14,91,2,2,0,1,-3
3159,HC sub_14,92,0,2,1,1,1.7
3160,HC sub_14,93,1,1,1,0,-1.5
3161,HC sub_14,94,0,1,0,0,2.2
3162,HC sub_14,95,3,2,0,1,-3
3163,HC sub_14,96,3,1,0,1,-2.899999
3164,HC sub_14,97,0,2,1,1,1.8
3165,HC sub_14,98,2,2,0,1,-2.5
3166,HC sub_14,99,2,2,0,1,-2.899999
3167,HC sub_14,100,1,1,0,1,-0.7
3168,HC sub_14,101,1,1,1,0,-1.4
3169,HC sub_14,102,0,2,1,1,-2.899999
3170,HC sub_14,103,3,1,0,1,-1.5
3171,HC sub_14,104,1,1,1,0,2.899999
3172,HC sub_14,105,0,2,1,1,-1.3
3173,HC sub_14,106,0,1,1,1,-0.7
3174,HC sub_14,107,2,1,0,1,-2.799999
3175,HC sub_14,108,1,1,0,1,0.9000001
3176,HC sub_14,109,0,1,1,1,1.6
3177,HC sub_14,110,2,2,0,1,-3
3178,HC sub_14,111,3,1,0,1,-2.899999
3179,HC sub_14,112,2,1,0,1,-3
3180,HC sub_14,113,2,1,0,1,-1.5
3181,HC sub_14,114,1,2,0,1,-2.799999
3182,HC sub_14,115,3,1,0,1,-1.7
3183,HC sub_14,116,2,2,0,1,-3
3184,HC sub_14,117,0,2,1,1,0.8000001
3185,HC sub_14,118,2,1,1,0,-1.8
3186,HC sub_14,119,0,1,1,1,-1.7
3187,HC sub_14,120,3,2,0,1,-3
3188,HC sub_14,121,3,2,0,1,-3
3189,HC sub_14,122,1,2,0,1,-3
3190,HC sub_14,123,3,2,0,1,-3
3191,HC sub_14,124,0,1,1,1,-0.7
3192,HC sub_14,125,2,1,1,0,-1.6
3193,HC sub_14,126,3,2,0,1,-3
3194,HC sub_14,127,3,2,0,1,-3
3195,HC sub_14,128,2,2,0,1,1.8
3196,HC sub_14,129,2,2,0,1,-0.8000001
3197,HC sub_14,130,3,1,0,1,-3
3198,HC sub_14,131,0,1,1,1,-1
3199,HC sub_14,132,1,1,0,1,-2.7
3200,HC sub_14,133,1,2,1,0,2.2
3201,HC sub_14,134,0,2,1,1,-1.1
3202,HC sub_14,135,1,2,0,1,-1.4
3203,HC sub_14,136,3,2,0,1,-2.999999
3204,HC sub_14,137,0,1,0,0,1.9
3205,HC sub_14,138,3,1,0,1,-1.7
3206,HC sub_14,139,0,2,1,1,-1
3207,HC sub_14,140,1,2,0,1,-0.8000001
3208,HC sub_14,141,2,1,0,1,-2.999999
3209,HC sub_14,142,1,1,1,0,1.3
3210,HC sub_14,143,1,2,0,1,-1
3211,HC sub_14,144,3,1,0,1,-1.8
3212,HC sub_14,145,2,2,0,1,-1.6
3213,HC sub_14,146,3,1,0,1,-2.899999
3214,HC sub_14,147,1,2,0,1,-1.7
3215,HC sub_14,148,3,1,0,1,-1.4
3216,HC sub_14,149,2,1,0,1,-2.899999
3217,HC sub_14,150,0,2,1,1,-1.3
3218,HC sub_14,151,0,2,0,0,1.6
3219,HC sub_14,152,3,1,0,1,-2.899999
3220,HC sub_14,153,0,1,1,1,-2.2
3221,HC sub_14,154,1,2,0,1,-2
3222,HC sub_14,155,3,2,0,1,-3
3223,HC sub_14,156,3,1,0,1,-1.7
3224,HC sub_14,157,2,2,0,1,-2.6
3225,HC sub_14,158,3,1,0,1,-1.2
3226,HC sub_14,159,1,2,0,1,-1.3
3227,HC sub_14,160,0,1,1,1,-1.7
3228,HC sub_14,161,3,2,0,1,-3
3229,HC sub_14,162,3,1,0,1,-2.1
3230,HC sub_14,163,1,2,0,1,1.6
3231,HC sub_14,164,1,2,0,1,-0.8000001
3232,HC sub_14,165,2,1,1,0,1
3233,HC sub_14,166,1,2,0,1,-0.9000001
3234,HC sub_14,167,0,2,1,1,-1.3
3235,HC sub_14,168,0,2,1,1,-3
3236,HC sub_14,169,0,2,1,1,-1
3237,HC sub_14,170,2,2,0,1,-3
3238,HC sub_14,171,3,2,0,1,-3
3239,HC sub_14,172,2,2,0,1,-3
3240,HC sub_14,173,3,2,0,1,-1.4
3241,HC sub_14,174,0,2,1,1,-0.9000001
3242,HC sub_14,175,1,1,0,1,-0.8000001
3243,HC sub_14,176,2,1,0,1,-2.7
3244,HC sub_14,177,2,2,0,1,-2.2
3245,HC sub_14,178,1,1,0,1,1.4
3246,HC sub_14,179,1,1,1,0,-2.4
3247,HC sub_14,180,0,2,1,1,-3
3248,HC sub_14,181,0,1,1,1,1.5
3249,HC sub_14,182,3,2,0,1,-3
3250,HC sub_14,183,1,1,0,1,1.4
3251,HC sub_14,184,1,1,0,1,-1.8
3252,HC sub_14,185,2,2,0,1,-1.4
3253,HC sub_14,186,2,1,1,0,1
3254,HC sub_14,187,2,1,0,1,-2.2
3255,HC sub_14,188,2,1,0,1,-1.4
3256,HC sub_14,189,3,2,0,1,-3
3257,HC sub_14,190,1,1,1,0,1.7
3258,HC sub_14,191,0,1,0,0,-2.799999
3259,HC sub_14,192,0,1,1,1,0.8000001
3260,HC sub_14,193,3,1,0,1,-3
3261,HC sub_14,194,3,2,0,1,-3
3262,HC sub_14,195,3,2,0,1,-2.799999
3263,HC sub_14,196,2,2,0,1,-2.999999
3264,HC sub_14,197,1,2,0,1,-3
3265,HC sub_14,198,1,2,0,1,-2.2
3266,HC sub_14,199,1,1,0,1,-1.4
3267,HC sub_14,200,3,2,0,1,-2.3
3268,HC sub_14,201,2,2,0,1,-3
3269,HC sub_14,202,0,1,1,1,0.6
3270,HC sub_14,203,3,1,0,1,-3
3271,HC sub_14,204,2,2,0,1,-2.799999
3272,HC sub_14,205,0,2,1,1,-1.4
3273,HC sub_14,206,1,1,1,0,-0.6
3274,HC sub_14,207,3,2,0,1,-3
3275,HC sub_14,208,0,1,1,1,-1.9
3276,HC sub_14,209,2,1,0,1,-2.6
3277,HC sub_14,210,2,2,0,1,-3
3278,HC sub_14,211,0,1,1,1,-1.4
3279,HC sub_14,212,0,1,1,1,-1.3
3280,HC sub_14,213,3,1,0,1,-1.6
3281,HC sub_14,214,2,1,0,1,-3
3282,HC sub_14,215,1,2,0,1,-0.9000001
3283,HC sub_14,216,2,1,0,1,-2.2
3284,HC sub_14,217,0,2,1,1,-3
3285,HC sub_14,218,1,1,0,1,2.4
3286,HC sub_14,219,3,1,0,1,-1.6
3287,HC sub_14,220,0,1,1,1,-1.7
3288,HC sub_14,221,2,2,0,1,-2.899999
3289,HC sub_14,222,3,1,0,1,-2.899999
3290,HC sub_14,223,0,1,1,1,-1
3291,HC sub_14,224,2,2,0,1,-1.8
3292,HC sub_14,225,2,1,1,0,-2.1
3293,HC sub_14,226,3,1,0,1,-2.2
3294,HC sub_14,227,1,1,1,0,-0.6
3295,HC sub_14,228,1,2,0,1,-1.8
3296,HC sub_14,229,1,1,0,1,-1.8
3297,HC sub_14,230,0,1,1,1,-1.8
3298,HC sub_14,231,2,1,0,1,-1.6
3299,HC sub_14,232,0,1,1,1,-1.4
3300,HC sub_14,233,3,2,0,1,-2.999999
3301,HC sub_14,234,3,2,0,1,-2.7
3302,HC sub_14,235,2,1,0,1,-0.7
3303,HC sub_14,236,0,1,1,1,-0.9000001
3304,HC sub_14,237,0,2,1,1,1.7
3305,HC sub_14,238,1,2,0,1,-0.9000001
3306,HC sub_14,239,1,1,0,1,-2.3
3307,HC sub_14,240,1,2,0,1,-3
3308,HC sub_15,1,2,1,0,1,-1.8
3309,HC sub_15,2,1,1,1,0,-2.3
3310,HC sub_15,3,3,1,0,1,-3
3311,HC sub_15,4,1,2,1,0,-3
3312,HC sub_15,5,1,1,1,0,-3
3313,HC sub_15,6,3,1,0,1,-2.899999
3314,HC sub_15,7,1,2,1,0,0.5
3315,HC sub_15,8,3,1,0,1,-3
3316,HC sub_15,9,2,2,1,0,-3
3317,HC sub_15,10,2,2,1,0,-3
3318,HC sub_15,11,2,2,1,0,-3
3319,HC sub_15,12,2,1,1,0,-3
3320,HC sub_15,13,1,1,1,0,-3
3321,HC sub_15,14,2,1,1,0,-3
3322,HC sub_15,15,2,1,1,0,-3
3323,HC sub_15,16,0,2,1,1,-3
3324,HC sub_15,17,3,2,0,1,-3
3325,HC sub_15,18,0,1,1,1,-3
3326,HC sub_15,19,0,1,1,1,-3
3327,HC sub_15,20,2,2,0,1,-1.300001
3328,HC sub_15,21,3,2,1,0,-3
3329,HC sub_15,22,1,2,1,0,-3
3330,HC sub_15,23,3,2,1,0,-3
3331,HC sub_15,24,0,1,1,1,-3
3332,HC sub_15,25,0,2,1,1,-3
3333,HC sub_15,26,2,2,0,1,-3
3334,HC sub_15,27,0,1,1,1,-3
3335,HC sub_15,28,1,1,1,0,-3
3336,HC sub_15,29,1,2,1,0,-3
3337,HC sub_15,30,3,1,0,1,-3
3338,HC sub_15,31,0,2,1,1,-3
3339,HC sub_15,32,3,1,0,1,-3
3340,HC sub_15,33,0,1,1,1,-3
3341,HC sub_15,34,1,1,1,0,-3
3342,HC sub_15,35,2,2,0,1,-3
3343,HC sub_15,36,3,2,1,0,-3
3344,HC sub_15,37,0,1,1,1,-3
3345,HC sub_15,38,1,2,1,0,-3
3346,HC sub_15,39,1,2,1,0,-3
3347,HC sub_15,40,0,1,1,1,-3
3348,HC sub_15,41,3,2,1,0,-3
3349,HC sub_15,42,0,2,1,1,-3
3350,HC sub_15,43,2,1,0,1,1.9
3351,HC sub_15,44,3,2,0,1,-3
3352,HC sub_15,45,0,1,1,1,-3
3353,HC sub_15,46,2,1,0,1,-3
3354,HC sub_15,47,1,1,1,0,-3
3355,HC sub_15,48,3,1,0,1,-3
3356,HC sub_15,49,1,1,1,0,-3
3357,HC sub_15,50,0,2,1,1,-3
3358,HC sub_15,51,1,2,1,0,-3
3359,HC sub_15,52,1,2,1,0,-3
3360,HC sub_15,53,0,1,1,1,0
3361,HC sub_15,54,2,1,1,0,-3
3362,HC sub_15,55,0,1,1,1,-3
3363,HC sub_15,56,0,1,1,1,-3
3364,HC sub_15,57,0,1,1,1,-3
3365,HC sub_15,58,0,1,1,1,-3
3366,HC sub_15,59,3,2,0,1,-3
3367,HC sub_15,60,2,2,0,1,-3
3368,HC sub_15,61,0,2,1,1,-3
3369,HC sub_15,62,1,2,1,0,-3
3370,HC sub_15,63,3,1,0,1,-3
3371,HC sub_15,64,3,2,0,1,-3
3372,HC sub_15,65,3,2,0,1,-3
3373,HC sub_15,66,2,1,1,0,-3
3374,HC sub_15,67,1,1,1,0,-3
3375,HC sub_15,68,3,1,1,0,-3
3376,HC sub_15,69,1,2,1,0,-3
3377,HC sub_15,70,2,1,1,0,-3
3378,HC sub_15,71,1,1,1,0,-3
3379,HC sub_15,72,2,1,1,0,-3
3380,HC sub_15,73,1,1,1,0,-3
3381,HC sub_15,74,2,2,1,0,-3
3382,HC sub_15,75,3,1,0,1,-3
3383,HC sub_15,76,2,1,1,0,-3
3384,HC sub_15,77,0,2,1,1,-3
3385,HC sub_15,78,2,1,0,1,-3
3386,HC sub_15,79,2,2,0,1,2.1
3387,HC sub_15,80,3,2,0,1,-3
3388,HC sub_15,81,2,2,1,0,-3
3389,HC sub_15,82,1,2,1,0,-3
3390,HC sub_15,83,3,2,0,1,-3
3391,HC sub_15,84,3,2,1,0,0.6
3392,HC sub_15,85,3,1,1,0,-3
3393,HC sub_15,86,1,2,0,1,-2.1
3394,HC sub_15,87,0,1,1,1,-2.4
3395,HC sub_15,88,2,2,0,1,-2.799999
3396,HC sub_15,89,3,1,1,0,-1.6
3397,HC sub_15,90,0,2,1,1,-3
3398,HC sub_15,91,0,2,0,0,-3
3399,HC sub_15,92,1,1,0,1,-2.4
3400,HC sub_15,94,0,1,1,1,-3
3401,HC sub_15,95,1,1,1,0,-3
3402,HC sub_15,96,2,2,0,1,-2.2
3403,HC sub_15,97,0,2,1,1,-3
3404,HC sub_15,98,0,1,0,0,-3
3405,HC sub_15,99,3,2,1,0,-1.9
3406,HC sub_15,100,0,1,1,1,-3
3407,HC sub_15,101,2,1,0,1,-2.999999
3408,HC sub_15,102,0,2,1,1,-3
3409,HC sub_15,103,0,2,1,1,-1.9
3410,HC sub_15,104,2,2,1,0,-2.1
3411,HC sub_15,105,2,2,1,0,-3
3412,HC sub_15,106,2,2,1,0,-1.9
3413,HC sub_15,107,1,2,0,1,-1.3
3414,HC sub_15,108,1,2,1,0,-3
3415,HC sub_15,109,0,2,1,1,-3
3416,HC sub_15,110,0,2,1,1,-2.2
3417,HC sub_15,111,3,1,0,1,-3
3418,HC sub_15,112,3,2,0,1,-3
3419,HC sub_15,113,3,2,0,1,-3
3420,HC sub_15,114,1,1,1,0,-3
3421,HC sub_15,115,2,1,1,0,-3
3422,HC sub_15,116,1,2,1,0,-2
3423,HC sub_15,117,1,2,1,0,-3
3424,HC sub_15,118,0,1,1,1,-3
3425,HC sub_15,119,2,2,0,1,-1.6
3426,HC sub_15,120,0,2,1,1,-2.3
3427,HC sub_15,121,3,1,0,1,-3
3428,HC sub_15,122,3,2,0,1,-3
3429,HC sub_15,123,1,2,1,0,-3
3430,HC sub_15,124,3,1,0,1,-3
3431,HC sub_15,125,1,1,1,0,-0.8000001
3432,HC sub_15,126,2,1,1,0,-2.899999
3433,HC sub_15,127,3,2,0,1,-3
3434,HC sub_15,128,3,1,0,1,-2.7
3435,HC sub_15,129,3,1,0,1,-1.9
3436,HC sub_15,130,1,2,1,0,-3
3437,HC sub_15,131,1,1,1,0,-1.8
3438,HC sub_15,132,0,2,1,1,-3
3439,HC sub_15,133,1,1,1,0,-3
3440,HC sub_15,134,1,1,1,0,-3
3441,HC sub_15,135,3,2,0,1,-3
3442,HC sub_15,136,2,2,1,0,-2.7
3443,HC sub_15,137,0,1,1,1,-2.7
3444,HC sub_15,138,3,1,0,1,1.5
3445,HC sub_15,139,2,1,1,0,1.2
3446,HC sub_15,140,1,1,1,0,-0.5
3447,HC sub_15,141,0,2,1,1,-3
3448,HC sub_15,142,2,1,1,0,-2.1
3449,HC sub_15,143,2,2,0,1,-3
3450,HC sub_15,144,2,1,0,1,-3
3451,HC sub_15,145,3,2,0,1,-1.7
3452,HC sub_15,147,3,1,0,1,-1.7
3453,HC sub_15,148,2,1,0,1,0
3454,HC sub_15,150,2,1,0,1,-3
3455,HC sub_15,151,2,2,0,1,-3
3456,HC sub_15,152,2,1,0,1,-1.5
3457,HC sub_15,153,1,2,0,1,0
3458,HC sub_15,155,0,2,1,1,-2.1
3459,HC sub_15,157,3,2,0,1,-3
3460,HC sub_15,158,3,1,0,1,-3
3461,HC sub_15,159,2,1,0,1,-3
3462,HC sub_15,160,0,1,1,1,-3
3463,HC sub_15,161,1,1,1,0,-3
3464,HC sub_15,162,0,1,1,1,-3
3465,HC sub_15,163,0,2,1,1,-3
3466,HC sub_15,164,1,2,1,0,-3
